magnitudes	NC2
NODE_A1519_length_1512_cov_15.165157_S38	3358
NODE_B92_length_1454_cov_4.329702_S38	2534
NODE_A2035_length_1349_cov_5.011006_S38	1354
NODE_A2372_length_1269_cov_26.127517_S38	1125
NODE_A2530_length_1232_cov_16.932468_S38	1199
NODE_A2768_length_1182_cov_12.439819_S38	963
NODE_A2813_length_1174_cov_19.981768_S38	1391
NODE_A4206_length_975_cov_7.199332_S38	665
NODE_A5503_length_863_cov_6.431298_S38	716
NODE_A5763_length_842_cov_7.250980_S38	1052
NODE_A6283_length_804_cov_9.193948_S38	731
NODE_A7495_length_736_cov_7.784522_S38	705
NODE_A9982_length_634_cov_8.308797_S38	710
NODE_A10272_length_625_cov_6.237226_S38	1510
NODE_A10301_length_624_cov_8.709324_S38	399
NODE_B2122_length_595_cov_2.787645_S38	1121
NODE_A11322_length_594_cov_11.234043_S38	1469
NODE_A11758_length_583_cov_6.754941_S38	757
NODE_A11925_length_578_cov_10.497006_S38	614
NODE_A11954_length_577_cov_9.556000_S38	401
NODE_A11966_length_577_cov_4.940000_S38	442
NODE_A12199_length_571_cov_8.200405_S38	610
NODE_A13034_length_552_cov_11.600000_S38	459
NODE_A13280_length_547_cov_41.891489_S38	588
NODE_A14357_length_524_cov_5.230425_S38	671
NODE_A14405_length_523_cov_5.457399_S38	1243
NODE_B3343_length_501_cov_1.129717_S38	391
NODE_A75_length_1529_cov_28.730028_S4	6028
NODE_A1018_length_714_cov_17.825746_S4	520
NODE_A1199_length_680_cov_11.205638_S4	1472
NODE_A1374_length_648_cov_22.763573_S4	1548
NODE_B456_length_594_cov_1.823985_S4	681
NODE_A1920_length_576_cov_21.490982_S4	1044
NODE_A2822_length_512_cov_14.029885_S4	1158
NODE_A548_length_1298_cov_9.113841_S5	1024
NODE_A4562_length_693_cov_6.547078_S5	625
NODE_A9198_length_536_cov_2.875817_S5	404
NODE_A102_length_1746_cov_65.096465_S6	1551
NODE_A114_length_1689_cov_28.127792_S6	1996
NODE_A345_length_1194_cov_36.808415_S6	2205
NODE_A592_length_981_cov_16.565265_S6	1358
NODE_A684_length_928_cov_10.153937_S6	859
NODE_A1028_length_789_cov_7.363764_S6	1811
NODE_A2066_length_598_cov_23.514395_S6	1061
NODE_A340_length_779_cov_3.168091_S8	2478
NODE_A344_length_772_cov_2.031655_S8	982
