NODE	Virus	Class	Order 	Family
NODE_A846_length_720_cov_3.517885_S36	phage	Unclassified	Unclassified	Unclassified
NODE_A6971_length_669_cov_7.635135_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A473_length_786_cov_334.987306_S37	phage	Unclassified	Unclassified	Unclassified
NODE_A1111_length_688_cov_8.443535_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A1366_length_533_cov_2.502193_S17	phage	Unclassified	Unclassified	Unclassified
NODE_A2142_length_517_cov_1.606818_S47	phage	Unclassified	Unclassified	Unclassified
NODE_A9501_length_613_cov_1.723881_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A1018_length_714_cov_17.825746_S4	phage	Unclassified	Unclassified	Unclassified
NODE_A4530_length_501_cov_2.481132_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A2662_length_860_cov_3.090677_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A13573_length_551_cov_4.698312_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A498_length_807_cov_2.504110_S17	phage	Unclassified	Unclassified	Unclassified
NODE_A9695_length_609_cov_8.387218_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A9497_length_613_cov_2.449627_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A623_length_742_cov_5.171429_S17	phage	Unclassified	Unclassified	Unclassified
NODE_A8589_length_580_cov_8.497018_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A18076_length_532_cov_3.272527_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A1500_length_629_cov_7.452899_S4	phage	Unclassified	Unclassified	Unclassified
NODE_A7530_length_888_cov_2.471023_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A1827_length_520_cov_8.313770_S34	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A2143_length_603_cov_42.399240_S15	phage	Unclassified	Unclassified	Unclassified
NODE_A6203_length_606_cov_1.939509_S10	phage	Unclassified	Unclassified	Unclassified
NODE_A8173_length_706_cov_2.378378_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A4983_length_904_cov_10.644498_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A6848_length_672_cov_8.784874_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A2052_length_507_cov_2.265116_S34	phage	Unclassified	Unclassified	Unclassified
NODE_A8152_length_517_cov_2.531818_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A1270_length_628_cov_2.729583_S24	phage	Unclassified	Unclassified	Unclassified
NODE_A11550_length_529_cov_2.519912_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A1568_length_987_cov_7.872527_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A9341_length_533_cov_2.614035_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A1587_length_642_cov_66.610619_S28	phage	Unclassified	Unclassified	Unclassified
NODE_A3903_length_782_cov_4.673759_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A834_length_647_cov_1.259649_S34	phage	Unclassified	Unclassified	Unclassified
NODE_B473_length_848_cov_3.645914_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A1470_length_946_cov_7.843498_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A417_length_681_cov_5.579470_S40	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A6465_length_793_cov_5.614525_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A1110_length_765_cov_19.129360_S6	phage	Unclassified	Unclassified	Unclassified
NODE_A473_length_1352_cov_6.767059_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A185_length_1608_cov_45.141737_S2	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A13741_length_537_cov_3.321739_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A11428_length_580_cov_10.954274_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A8056_length_643_cov_7.134276_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A3113_length_729_cov_2.920245_S9	phage	Unclassified	Unclassified	Unclassified
NODE_A1683_length_951_cov_3.836384_S5	phage	Unclassified	Unclassified	Unclassified
NODE_B254_length_707_cov_6.747619_NC1	phage	Unclassified	Unclassified	Unclassified
NODE_A1886_length_624_cov_46.361974_NC2	phage	Unclassified	Unclassified	Unclassified
NODE_A9_length_2183_cov_9.481007_S27	phage	Unclassified	Unclassified	Unclassified
NODE_A563_length_679_cov_109.632890_S29	phage	Unclassified	Unclassified	Unclassified
NODE_A126_length_1684_cov_15.952085_S22	phage	Unclassified	Unclassified	Unclassified
NODE_A14896_length_600_cov_1.514340_S30	phage	Unclassified	Unclassified	Unclassified
NODE_B160_length_666_cov_2.353141_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A13436_length_553_cov_3.626050_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A12856_length_557_cov_2.258333_S38	phage	Unclassified	Unclassified	Unclassified
NODE_B331_length_552_cov_2.061053_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A15072_length_533_cov_5.390351_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A3141_length_504_cov_154.517564_NC2	phage	Unclassified	Unclassified	Unclassified
NODE_A3055_length_790_cov_4.678822_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A2400_length_730_cov_1.753446_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A12132_length_520_cov_3.054176_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A1385_length_1007_cov_3.841935_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A3287_length_631_cov_2.868231_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A728_length_744_cov_3.731634_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A16416_length_518_cov_5.392290_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A12994_length_508_cov_3.415313_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A5579_length_532_cov_2.573626_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A1767_length_642_cov_82.146903_NC2	phage	Unclassified	Unclassified	Unclassified
NODE_A2851_length_558_cov_3.409563_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A1583_length_927_cov_4.587059_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A234_length_1086_cov_49.483647_S17	phage	Unclassified	Unclassified	Unclassified
NODE_A939_length_632_cov_3.954955_S17	phage	Unclassified	Unclassified	Unclassified
NODE_A7525_length_566_cov_4.012270_S10	phage	Unclassified	Unclassified	Unclassified
NODE_B5_length_1405_cov_7.236446_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A7368_length_607_cov_8.320755_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A13139_length_557_cov_3.181250_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A2277_length_846_cov_3.271782_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A254_length_978_cov_19.793563_S37	phage	Unclassified	Unclassified	Unclassified
NODE_A72_length_1745_cov_16.781775_S24	phage	Unclassified	Unclassified	Unclassified
NODE_A14337_length_542_cov_1.898925_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A324_length_1628_cov_11.371373_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A399_length_1406_cov_15.692250_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A7127_length_614_cov_2.659218_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A2577_length_544_cov_8.802998_S6	phage	Unclassified	Unclassified	Unclassified
NODE_A11951_length_684_cov_7.481054_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A1522_length_938_cov_6.297329_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A2662_length_521_cov_9.389640_S4	phage	Unclassified	Unclassified	Unclassified
NODE_A7134_length_552_cov_2.475789_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A636_length_1192_cov_3.016143_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A19720_length_504_cov_4.929742_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A7758_length_530_cov_2.088300_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A4494_length_704_cov_3.859649_S12	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A637_length_696_cov_3.815832_S34	phage	Unclassified	Unclassified	Unclassified
NODE_A14900_length_599_cov_8.693487_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A9587_length_561_cov_3.452479_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A2282_length_509_cov_4.212963_S47	phage	Unclassified	Unclassified	Unclassified
NODE_A13617_length_500_cov_3.286052_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A220_length_915_cov_38.032220_NC1	phage	Unclassified	Unclassified	Unclassified
NODE_A1330_length_726_cov_25.003082_S15	phage	Unclassified	Unclassified	Unclassified
NODE_A1986_length_571_cov_6.133603_S4	phage	Unclassified	Unclassified	Unclassified
NODE_A9639_length_526_cov_2.648107_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A14707_length_517_cov_2.936364_S38	phage	Unclassified	Unclassified	Unclassified
NODE_B1220_length_597_cov_6.892308_NC2	phage	Unclassified	Unclassified	Unclassified
NODE_A4667_length_533_cov_1.346491_S44	phage	Unclassified	Unclassified	Unclassified
NODE_A5589_length_710_cov_2.298578_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A5195_length_543_cov_3.167382_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A5383_length_538_cov_1.694143_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A19830_length_503_cov_0.990610_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A1521_length_576_cov_2.300601_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A2643_length_1470_cov_15.852118_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A1140_length_1010_cov_4.091104_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A1733_length_552_cov_2.564211_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A740_length_656_cov_3.129534_S33	phage	Unclassified	Unclassified	Unclassified
NODE_A2252_length_869_cov_5.630051_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A2887_length_508_cov_18.983759_S4	phage	Unclassified	Unclassified	Unclassified
NODE_A4111_length_512_cov_3.678161_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A288_length_1708_cov_19.362968_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A16678_length_515_cov_5.618721_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A370_length_918_cov_8.468490_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A3447_length_808_cov_3.941176_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A12743_length_559_cov_5.651452_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A12355_length_517_cov_2.745455_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A4657_length_697_cov_3.301613_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A15485_length_528_cov_4.674058_S18	phage	Unclassified	Unclassified	Unclassified
NODE_B2123_length_595_cov_2.679537_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A4090_length_718_cov_7.071763_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A2863_length_517_cov_7.165909_S36	phage	Unclassified	Unclassified	Unclassified
NODE_B30_length_1070_cov_5.520645_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A7072_length_593_cov_12.583333_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A5272_length_659_cov_5.407216_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A1962_length_932_cov_9.644444_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A9948_length_519_cov_2.757919_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A7050_length_667_cov_7.652542_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A15434_length_587_cov_5.094118_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A5950_length_526_cov_1.779510_S9	phage	Unclassified	Unclassified	Unclassified
NODE_A1468_length_1005_cov_15.756466_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A800_length_751_cov_2.955490_NC3	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A4333_length_506_cov_2.249417_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A7414_length_658_cov_5.154905_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A2215_length_852_cov_3.065806_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A14112_length_544_cov_14.646681_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A1282_length_1047_cov_3.213402_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A2054_length_559_cov_4.203320_S36	phage	Unclassified	Unclassified	Unclassified
NODE_A3202_length_779_cov_4.289174_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A2986_length_653_cov_4.243056_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A4882_length_737_cov_22.272727_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A4251_length_624_cov_2.659963_S9	phage	Unclassified	Unclassified	Unclassified
NODE_A6939_length_502_cov_8.760000_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A6425_length_513_cov_1.266055_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A1271_length_513_cov_54.564220_NC1	phage	Unclassified	Unclassified	Unclassified
NODE_A18301_length_500_cov_2.801418_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A9657_length_525_cov_5.261161_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A8577_length_552_cov_3.608421_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A11565_length_578_cov_7.950100_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A13917_length_533_cov_7.173246_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A8384_length_509_cov_3.437500_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A5109_length_678_cov_4.033278_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A5081_length_572_cov_1.797980_S9	phage	Unclassified	Unclassified	Unclassified
NODE_A11824_length_524_cov_22.812081_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A1982_length_611_cov_49.683521_NC2	phage	Unclassified	Unclassified	Unclassified
NODE_A1170_length_618_cov_9.502773_S22	phage	Unclassified	Unclassified	Unclassified
NODE_A17830_length_504_cov_5.641686_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A756_length_1187_cov_5.593694_S5	phage	Unclassified	Unclassified	Unclassified
NODE_B213_length_626_cov_2.023679_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A6211_length_517_cov_1.711364_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A4635_length_562_cov_1.847423_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A2354_length_575_cov_27.925703_S21	phage	Unclassified	Unclassified	Unclassified
NODE_A3930_length_733_cov_2.275915_S14	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A16602_length_562_cov_3.259794_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A510_length_843_cov_3.634465_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A758_length_689_cov_3.137255_S17	phage	Unclassified	Unclassified	Unclassified
NODE_A1312_length_976_cov_4.186874_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A1236_length_594_cov_2.433269_S47	phage	Unclassified	Unclassified	Unclassified
NODE_A1280_length_668_cov_2.835871_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A54_length_2772_cov_60.997774_S25	phage	Unclassified	Unclassified	Unclassified
NODE_A930_length_1120_cov_10.657718_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A5286_length_671_cov_4.372054_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A9025_length_806_cov_3.488340_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A2899_length_534_cov_10.894967_S21	phage	Unclassified	Unclassified	Unclassified
NODE_A7780_length_559_cov_3.921162_S10	phage	Unclassified	Unclassified	Unclassified
NODE_A1323_length_1016_cov_6.989350_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A9355_length_532_cov_13.610989_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A8514_length_540_cov_15.650108_S10	phage	Unclassified	Unclassified	Unclassified
NODE_A426_length_769_cov_10.447977_S41	phage	Unclassified	Unclassified	Unclassified
NODE_A3843_length_733_cov_10.038110_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A3048_length_648_cov_2.698774_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A5634_length_530_cov_4.167770_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A15980_length_575_cov_5.473896_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A9169_length_569_cov_4.180894_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A11946_length_573_cov_4.921371_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A600_length_733_cov_3.532012_S1	phage	Unclassified	Unclassified	Unclassified
NODE_A3787_length_738_cov_6.762481_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A15781_length_525_cov_4.540179_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A9783_length_641_cov_4.023050_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A6689_length_780_cov_8.967283_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A12355_length_568_cov_2.054990_S38	phage	Unclassified	Unclassified	Unclassified
NODE_B2190_length_571_cov_0.836032_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A12157_length_572_cov_13.349495_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A5210_length_886_cov_11.573548_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A372_length_823_cov_5.282842_S41	phage	Unclassified	Unclassified	Unclassified
NODE_A6996_length_581_cov_3.337302_S10	phage	Unclassified	Unclassified	Unclassified
NODE_A1350_length_601_cov_7.211832_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A5480_length_628_cov_2.081670_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A17662_length_540_cov_6.036717_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A3248_length_633_cov_4.356115_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A10389_length_621_cov_6.062500_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A479_length_1405_cov_22.868223_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A2427_length_881_cov_4.115672_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A1445_length_569_cov_1.455285_S27	phage	Unclassified	Unclassified	Unclassified
NODE_A8010_length_592_cov_9.982524_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A3437_length_779_cov_7.270655_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A3156_length_518_cov_5.732426_S21	phage	Unclassified	Unclassified	Unclassified
NODE_A3931_length_591_cov_2.840467_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A12372_length_567_cov_5.879592_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A1043_length_604_cov_3.485769_S17	phage	Unclassified	Unclassified	Unclassified
NODE_A4769_length_590_cov_2.384016_S9	phage	Unclassified	Unclassified	Unclassified
NODE_A8691_length_630_cov_1.793852_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A16100_length_522_cov_3.465169_S18	phage	Unclassified	Unclassified	Unclassified
